Well_ID,Operator,Region,Well_Type,Formation,Latitude,Longitude,Spud_Date,Completion_Date,TVD_Depth_m,Status,Initial_Production_boe_d,Current_Production_boe_d,Water_Cut_pct,Royalty_Rate_pct,Cumulative_Oil_bbl,Cumulative_Gas_mcf,Cumulative_Water_bbl
AB-102378,Athabasca Oil Corp,Peace River,Oil Sands,Montney,56.1442,-117.0493,2019-03-05,2019-05-25,1418.9,Producing,68.9,11.9,34.5,20.66,120223.0,58.0,71494.0
AB-102379,Obsidian Energy,Athabasca,Gas,McMurray,58.2053,-111.7045,2019-01-14,2019-03-07,1799.4,Producing,67.2,26.4,90.1,24.48,4324.0,7851.0,8155.0
AB-102380,Obsidian Energy,Lloydminster,Oil Sands,Cardium,53.2276,-110.0493,2004-04-11,2004-05-29,1453.5,Suspended,37.0,0.0,57.9,35.11,214727.0,186.0,130518.0
AB-102381,Athabasca Oil Corp,Grande Prairie,Oil Sands,Viking,55.2923,-119.1111,2009-06-13,2009-11-16,2670.5,Producing,15.9,0.1,74.1,7.17,83178.0,1872.0,96907.0
AB-102382,Cenovus Energy,Grande Prairie,Heavy Oil,Duvernay,55.2731,-118.9987,2005-11-07,2006-04-27,2623.4,Suspended,150.6,0.0,98.0,16.41,1026227.0,15869.0,1674968.0
AB-102383,Athabasca Oil Corp,Peace River,Oil Sands,Bakken,56.7767,-117.1129,2020-01-20,2020-04-21,1220.5,Producing,16.4,2.7,72.9,30.61,17133.0,29.0,46197.0
AB-102384,Imperial Oil,Lloydminster,Oil,Colorado Group,53.1689,-109.822,2004-09-19,2004-12-06,1257.7,Producing,76.8,0.1,86.4,14.71,548173.0,221.0,1444232.0
AB-102385,Canadian Natural Resources,Peace River,Gas,Cardium,56.0915,-116.6468,2008-09-09,2008-11-01,1868.0,Producing,152.2,12.4,44.9,7.01,777.0,1274.0,2083.0
AB-102386,Whitecap Resources,Peace River,Gas,Clearwater,56.1027,-117.3428,2000-02-12,2000-06-05,2171.5,Abandoned,13.5,0.0,,13.26,1789.0,225.0,4601.0
AB-102387,Cenovus Energy,Lloydminster,Oil Sands,Colorado Group,52.8809,-110.14,2003-08-23,2004-01-12,,Producing,103.3,5.0,55.3,16.07,641841.0,1618.0,815071.0
AB-102388,Imperial Oil,Lloydminster,Gas,Viking,52.9569,-109.5647,2000-08-08,2000-09-27,975.7,Producing,126.0,5.6,84.9,17.53,1197.0,2124.0,2209.0
AB-102389,Crescent Point Energy,Peace River,Gas,Cardium,56.8315,-116.5643,2018-03-09,2018-08-22,,Abandoned,78.5,0.0,79.1,10.14,4560.0,807.0,5002.0
AB-102390,Whitecap Resources,Cold Lake,Oil Sands,Cardium,54.2009,-110.1953,1998-09-11,1999-01-27,1716.2,Producing,174.8,1.0,67.9,38.26,1116946.0,90.0,2588425.0
AB-102391,MEG Energy,Grande Prairie,Oil,Clearwater,55.4969,-118.5389,2015-04-16,2015-05-19,883.3,Producing,286.79999999999995,0.6,61.3,9.84,90817.0,8299.0,172290.0
AB-102392,Crescent Point Energy,Grande Prairie,Heavy Oil,Cardium,54.8387,-119.1957,2011-06-07,2011-06-29,1859.1,Abandoned,200.9,0.0,40.8,10.91,819841.0,1422.0,2445683.0
AB-102393,Whitecap Resources,Cold Lake,Oil Sands,Montney,54.1018,-110.1043,2018-08-27,2018-10-18,987.8,Producing,220.7,102.9,88.5,10.3,517188.0,126.0,1251178.0
AB-102394,Crescent Point Energy,Peace River,Oil Sands,Clearwater,56.2137,-117.1575,2001-10-02,2001-12-07,712.5,Producing,73.4,2.3,98.0,2.85,507244.0,6.0,1114809.0
AB-102395,Suncor Energy,Grande Prairie,Heavy Oil,Viking,55.2005,-119.3305,2012-07-12,2012-11-05,1552.2,Producing,48.4,6.9,71.0,16.97,127431.0,22.0,44751.0
AB-102396,Cenovus Energy,Cold Lake,Oil,Montney,54.1245,-109.9075,2018-07-21,2018-12-26,1639.8,Producing,106.6,22.5,63.0,21.61,275551.0,60.0,191433.0
AB-102397,Canadian Natural Resources,Medicine Hat,Oil Sands,Cardium,50.2075,-111.0588,2009-06-23,2009-12-07,1783.6,Producing,163.3,27.1,30.2,12.35,783262.0,83.0,1065485.0
AB-102398,Imperial Oil,Medicine Hat,Gas,Duvernay,50.0841,-110.5697,2009-07-27,2009-10-29,1548.2,Producing,156.5,8.4,89.1,33.63,656.0,4937.0,1643.0
AB-102399,Baytex Energy,Cold Lake,Oil,McMurray,54.0619,-110.4826,2018-01-21,2018-03-06,1037.5,Producing,40.7,2.8,62.2,34.64,64934.0,204.0,98215.0
AB-102400,Athabasca Oil Corp,Athabasca,Oil Sands,McMurray,56.2462,-110.8757,2002-03-25,2002-08-30,1602.8,Producing,160.3,15.2,95.2,5.4,1128174.0,5.0,2546790.0
AB-102401,Canadian Natural Resources,Medicine Hat,Oil Sands,Bakken,50.3384,-111.1582,2010-04-13,2010-09-16,2014.4,Orphan,54.1,0.0,47.9,24.21,155993.0,503.0,206167.0
AB-102402,Suncor Energy,Athabasca,Heavy Oil,Bakken,56.4564,-110.5042,2018-10-23,2018-11-10,1301.3,Suspended,98.2,0.0,29.6,18.32,246172.0,146.0,738116.0
AB-102403,Whitecap Resources,Lloydminster,Gas,Duvernay,53.1865,-109.559,2004-10-15,2005-01-15,2879.2,Producing,37.0,0.1,74.5,14.53,2175.0,32373.0,1623.0
AB-102404,Baytex Energy,Medicine Hat,Oil Sands,Viking,50.0594,-110.546,2022-10-21,2022-11-05,2494.1,Producing,61.8,28.8,44.5,25.93,52454.0,17.0,21083.0
AB-102405,Obsidian Energy,Grande Prairie,Oil Sands,McMurray,55.0284,-118.6101,2016-03-20,2016-05-18,1682.1,Producing,119.4,17.3,38.1,28.75,407732.0,134.0,914282.0
AB-102406,Canadian Natural Resources,Grande Prairie,Oil Sands,Colorado Group,55.3177,-119.3536,2016-08-04,2016-12-30,1614.3,Producing,16.5,0.9,55.6,11.02,53143.0,273.0,130653.0
AB-102407,Canadian Natural Resources,Peace River,Oil,Duvernay,56.6114,-116.7329,2007-04-04,2007-05-31,974.4,Abandoned,40.0,0.0,63.5,8.07,129636.0,268.0,260865.0
AB-102408,Cenovus Energy,Medicine Hat,Oil,McMurray,49.9892,-110.754,2001-06-03,2001-08-10,2484.2,Orphan,42.2,0.0,51.0,29.37,306677.0,218.0,654493.0
AB-102409,Crescent Point Energy,Medicine Hat,Gas,Viking,50.3577,-111.0212,2004-04-15,2004-08-29,590.4,Producing,40.1,5.5,,24.51,4078.0,3865.0,4540.0
AB-102410,MEG Energy,Cold Lake,Gas,Bakken,54.7354,-110.4802,2012-10-04,2013-01-22,3116.9,Producing,110.9,31.1,52.8,13.39,4180.0,1181.0,9917.0
AB-102411,Imperial Oil,Grande Prairie,Oil Sands,Viking,55.376,-118.5104,2007-03-06,2007-06-06,1385.2,Producing,29.4,2.2,80.9,35.05,122226.0,274.0,229840.0
AB-102412,MEG Energy,Peace River,Oil,Cardium,56.1169,-116.9743,2019-07-22,2019-08-09,1756.2,Abandoned,86.8,0.0,14.5,31.85,177058.0,24.0,219437.0
AB-102413,Canadian Natural Resources,Grande Prairie,Heavy Oil,McMurray,55.361,-119.4292,2011-02-27,2011-06-10,950.4,Producing,47.0,1.1,57.8,21.68,208955.0,99.0,386817.0
AB-102414,MEG Energy,Lloydminster,Oil,McMurray,53.2822,-109.7844,2011-01-22,2011-06-28,1516.7,Suspended,82.0,0.0,67.5,39.56,230775.0,119.0,398468.0
AB-102415,Cenovus Energy,Cold Lake,Gas,Viking,54.7741,-109.8757,2001-07-21,2001-08-27,1484.2,Producing,37.4,0.0,96.9,12.67,3462.0,359.0,5499.0
AB-102416,Athabasca Oil Corp,Medicine Hat,Gas,Cardium,50.4695,-110.6155,2002-12-15,2003-03-18,2574.2,Producing,107.6,0.1,89.4,5.54,516.0,1909.0,610.0
AB-102417,Crescent Point Energy,Grande Prairie,Heavy Oil,McMurray,54.9229,-118.6276,2020-03-19,2020-08-22,,Abandoned,21.6,0.0,74.1,31.99,21255.0,3.0,52643.0
AB-102418,Suncor Energy,Grande Prairie,Oil,Bakken,55.1826,-118.918,2007-09-19,2007-11-20,1332.7,Producing,40.7,0.7,41.4,27.04,225990.0,323.0,453598.0
AB-102419,Athabasca Oil Corp,Lloydminster,Oil,Colorado Group,52.9114,-110.0077,2015-11-18,2016-03-04,1997.8,Abandoned,118.8,0.0,41.1,23.28,291242.0,528.0,656078.0
AB-102420,MEG Energy,Grande Prairie,Heavy Oil,Clearwater,55.268,-119.1344,2012-11-24,2013-05-03,575.7,Producing,85.3,23.5,90.1,19.26,261997.0,9.0,630694.0
AB-102421,MEG Energy,Cold Lake,Oil Sands,Viking,54.4879,-110.4898,2016-11-07,2017-03-14,2549.6,Producing,181.8,78.1,68.6,37.13,314820.0,62.0,519661.0
AB-102422,Canadian Natural Resources,Lloydminster,Heavy Oil,Colorado Group,52.8419,-110.0155,2004-10-16,2005-02-04,1570.6,Abandoned,243.4,0.0,98.0,32.93,1235573.0,34.0,1441772.0
AB-102423,MEG Energy,Athabasca,Oil,Viking,57.8747,-111.6675,2001-05-05,2001-09-19,,Producing,48.1,0.1,50.0,15.33,282304.0,34.0,309832.0
AB-102424,Athabasca Oil Corp,Athabasca,Gas,Clearwater,58.4834,-111.5691,2003-08-01,2003-10-08,2561.3,Orphan,326.7,0.0,80.4,23.42,540.0,5336.0,838.0
AB-102425,Athabasca Oil Corp,Cold Lake,Oil,Duvernay,54.6102,-109.9667,1998-06-23,1998-08-13,1457.8,Producing,192.7,3.0,65.7,26.84,1023331.0,837.0,2075032.0
AB-102426,Baytex Energy,Cold Lake,Oil Sands,Duvernay,54.7202,-109.8311,1998-01-27,1998-06-01,1600.0,Producing,264.0,0.7,76.4,28.1,1686078.0,57.0,4959093.0
AB-102427,Imperial Oil,Athabasca,Heavy Oil,Montney,57.5167,-111.9339,2000-12-17,2001-04-04,1997.8,Producing,44.5,0.0,98.0,27.45,289658.0,188.0,493105.0
AB-102428,Canadian Natural Resources,Peace River,Gas,Cardium,56.5377,-116.6565,2021-06-14,2021-10-31,2285.1,Suspended,326.7,0.0,73.2,10.98,3503.0,470.0,9166.0
AB-102429,Suncor Energy,Grande Prairie,Gas,Bakken,55.0618,-119.4072,2006-02-13,2006-07-21,1090.6,Producing,46.4,0.5,58.6,29.29,3652.0,11691.0,9713.0
AB-102430,Whitecap Resources,Grande Prairie,Oil Sands,Colorado Group,54.9192,-119.1459,2018-08-19,2018-12-03,2196.5,Suspended,89.1,0.0,40.4,25.35,169788.0,861.0,205731.0
AB-102431,,Medicine Hat,Oil Sands,Duvernay,49.971,-111.0202,1998-12-27,1999-06-15,1345.5,Producing,4.7,0.0,84.6,23.99,19341.0,409.0,32137.0
AB-102432,Crescent Point Energy,Medicine Hat,Heavy Oil,Duvernay,49.8997,-110.8993,2009-06-09,2009-07-12,2012.6,Suspended,50.1,0.0,,7.93,217595.0,675.0,323114.0
AB-102433,Whitecap Resources,Medicine Hat,Oil Sands,McMurray,50.484,-111.1027,2009-03-12,2009-05-19,471.2,Producing,40.7,1.2,60.5,33.99,119190.0,723.0,124825.0
AB-102434,MEG Energy,Lloydminster,Gas,Colorado Group,52.9491,-110.0227,1998-01-20,1998-06-09,2248.1,Producing,72.0,0.6,98.0,33.34,4925.0,843.0,8589.0
AB-102435,Athabasca Oil Corp,Medicine Hat,Gas,Bakken,49.8307,-110.9122,2010-03-26,2010-08-28,2706.9,Suspended,158.3,0.0,60.3,25.29,3639.0,7583.0,6030.0
AB-102436,Athabasca Oil Corp,Cold Lake,Oil,Cardium,54.6526,-110.0206,2008-10-17,2009-04-14,1636.7,Producing,62.1,0.3,,14.36,372789.0,484.0,1022627.0
AB-102437,Imperial Oil,Athabasca,Oil,Montney,58.369,-111.218,2018-07-25,2018-11-18,1861.7,Suspended,112.4,0.0,39.0,27.64,213214.0,77.0,102683.0
AB-102438,Whitecap Resources,Grande Prairie,Gas,McMurray,54.995,-119.0096,2001-11-22,2002-02-13,1320.5,Producing,13.1,1.1,78.8,23.99,80.0,10864.0,205.0
AB-102439,Athabasca Oil Corp,Medicine Hat,Gas,Bakken,50.2571,-110.4913,2001-10-22,2002-04-15,805.2,Producing,42.5,1.3,75.9,7.43,3758.0,4261.0,1909.0
AB-102440,Whitecap Resources,Medicine Hat,Heavy Oil,Viking,50.4156,-111.1247,2012-03-03,2012-08-12,893.3,Producing,112.6,2.0,49.3,28.38,253794.0,217.0,103378.0
AB-102441,Whitecap Resources,Lloydminster,Oil,Duvernay,53.2061,-109.6078,2020-11-17,2021-05-04,2077.7,Abandoned,17.4,0.0,76.4,11.77,27649.0,1458.0,17004.0
AB-102442,Obsidian Energy,Cold Lake,Heavy Oil,Colorado Group,54.4501,-110.1697,2006-09-05,2006-09-25,3181.2,Producing,12.2,0.3,42.0,10.24,61244.0,244.0,123355.0
AB-102443,Baytex Energy,Peace River,Oil,Duvernay,56.7871,-116.6625,1999-12-02,2000-02-25,2882.7,Producing,38.6,0.0,58.6,27.41,315983.0,1470.0,633275.0
AB-102444,Suncor Energy,Cold Lake,Oil Sands,Cardium,54.7858,-110.3093,2009-09-02,2009-10-03,2339.5,Orphan,153.4,0.0,69.4,5.21,576995.0,57.0,1389188.0
AB-102445,MEG Energy,Medicine Hat,Oil Sands,Cardium,49.9311,-110.7872,2013-01-20,2013-04-08,2766.9,Producing,133.4,23.0,,27.35,356977.0,169.0,751222.0
AB-102446,MEG Energy,Athabasca,Gas,Bakken,56.7141,-111.901,2020-01-14,2020-06-13,2339.2,Producing,31.5,7.2,13.9,36.4,232.0,1301.0,634.0
AB-102447,Suncor Energy,Medicine Hat,Heavy Oil,Bakken,50.1757,-110.5172,2012-06-16,2012-09-09,1845.1,Producing,29.6,6.8,,31.11,142138.0,1026.0,251896.0
AB-102448,Obsidian Energy,Grande Prairie,Heavy Oil,Bakken,55.5766,-119.2263,2012-02-13,2012-04-05,1672.2,Abandoned,224.7,0.0,57.7,34.57,1041705.0,86.0,2038960.0
AB-102449,Obsidian Energy,Peace River,Heavy Oil,Colorado Group,56.6771,-117.4896,2016-10-07,2016-11-10,814.4,Producing,125.1,24.8,81.2,13.12,326862.0,433.0,450649.0
AB-102450,Obsidian Energy,Lloydminster,Heavy Oil,Colorado Group,53.2252,-110.1259,2003-09-16,2004-02-06,3270.2,Orphan,44.6,0.0,98.0,5.91,206035.0,7.0,540898.0
AB-102451,Crescent Point Energy,Medicine Hat,Oil,Bakken,50.2535,-110.7685,2000-02-10,2000-06-11,1273.5,Producing,50.2,1.3,96.0,28.62,395647.0,15.0,712277.0
AB-102452,Cenovus Energy,Medicine Hat,Heavy Oil,Bakken,50.3039,-110.4362,2017-07-13,2017-12-21,2444.9,Producing,246.9,91.8,98.0,30.79,524048.0,303.0,1119295.0
AB-102453,Obsidian Energy,Peace River,Heavy Oil,Bakken,56.8793,-117.4661,2008-07-01,2008-12-04,,Suspended,309.6,0.0,48.3,5.36,1193657.0,411.0,2103780.0
AB-102454,Whitecap Resources,Grande Prairie,Gas,Viking,55.5543,-118.5743,2018-10-01,2018-12-25,1783.5,Abandoned,27.2,0.0,72.4,36.59,1989.0,2756.0,1686.0
AB-102455,Obsidian Energy,Medicine Hat,Oil Sands,Montney,49.9306,-110.5733,2019-11-06,2019-11-26,1697.6,Producing,96.1,25.1,53.9,12.59,138257.0,351.0,360487.0
AB-102456,Canadian Natural Resources,Grande Prairie,Oil,Viking,55.1494,-119.4983,2000-07-27,2000-11-02,2792.8,Abandoned,202.1,0.0,90.3,34.64,770596.0,89.0,1003565.0
AB-102457,Athabasca Oil Corp,Peace River,Gas,Cardium,56.9495,-116.5519,2010-06-14,2010-10-07,2407.3,Producing,58.2,3.4,65.8,38.43,1342.0,10461.0,3253.0
AB-102458,Imperial Oil,Cold Lake,Gas,Colorado Group,54.1203,-109.8418,1999-11-14,2000-01-30,753.5,Producing,250.0,7.7,98.0,27.76,4881.0,897.0,13315.0
AB-102459,Obsidian Energy,Lloydminster,Heavy Oil,McMurray,53.3057,-110.0098,2016-06-01,2016-08-23,1397.3,Abandoned,164.3,0.0,48.4,26.75,270197.0,906.0,294601.0
AB-102460,Suncor Energy,Lloydminster,Heavy Oil,Cardium,52.9196,-110.1671,2017-03-01,2017-06-04,300.0,Abandoned,44.0,0.0,,7.1,97844.0,8.0,51849.0
AB-102461,Imperial Oil,Athabasca,Oil Sands,Cardium,56.4042,-110.7188,2023-02-07,2023-06-12,2655.3,Producing,129.2,44.6,32.0,24.54,72207.0,112.0,42637.0
AB-102462,Obsidian Energy,Athabasca,Heavy Oil,Colorado Group,57.6204,-110.6412,2002-05-18,2002-08-09,1386.5,Producing,5.1,0.5,46.4,5.12,22339.0,252.0,59153.0
AB-102463,Canadian Natural Resources,Athabasca,Gas,Viking,56.0661,-111.1677,1999-12-17,2000-03-01,1895.5,Orphan,67.7,0.0,64.5,35.17,4125.0,8391.0,4996.0
AB-102464,Athabasca Oil Corp,Cold Lake,Gas,McMurray,54.3712,-109.9025,2019-10-16,2020-04-10,1540.7,Producing,126.7,66.8,35.9,21.08,2908.0,15215.0,4728.0
AB-102465,MEG Energy,Grande Prairie,Oil Sands,Clearwater,55.3705,-118.7301,2019-02-13,2019-05-07,2438.6,Suspended,30.7,0.0,51.4,11.99,51452.0,45.0,55056.0
AB-102466,Obsidian Energy,Cold Lake,Oil Sands,McMurray,54.5596,-110.4234,2014-10-12,2015-01-29,2212.0,Producing,27.7,7.0,60.4,6.0,67652.0,1510.0,188561.0
AB-102467,MEG Energy,Athabasca,Gas,Clearwater,56.838,-111.8159,2004-09-15,2004-10-30,2019.7,Abandoned,48.6,0.0,,34.86,1339.0,806.0,2668.0
AB-102468,Athabasca Oil Corp,Grande Prairie,Heavy Oil,Bakken,55.5789,-118.7617,2009-07-10,2009-09-06,2388.3,Producing,153.8,1.3,32.0,14.6,399746.0,72.0,1116854.0
AB-102469,Suncor Energy,Athabasca,Oil,Cardium,56.282,-111.107,2016-02-18,2016-07-08,2029.2,Suspended,374.0,0.0,67.6,21.79,801642.0,143.0,1233978.0
AB-102470,Baytex Energy,Grande Prairie,Gas,Bakken,55.1036,-118.7279,2009-12-20,2010-04-10,570.7,Producing,34.3,0.6,71.0,25.91,436.0,23421.0,1224.0
AB-102471,Whitecap Resources,Cold Lake,Oil Sands,McMurray,54.6371,-110.3626,2022-01-03,2022-05-28,1783.7,Producing,69.8,30.8,,3.14,89470.0,230.0,199964.0
AB-102472,,Grande Prairie,Gas,Cardium,55.2984,-118.731,2004-01-14,2004-05-23,1686.7,Producing,218.3,0.2,98.0,14.33,2320.0,3468.0,6661.0
AB-102473,MEG Energy,Grande Prairie,Gas,Colorado Group,55.3022,-118.9669,2012-02-21,2012-03-10,1890.4,Abandoned,22.0,0.0,33.9,15.66,1007.0,115.0,614.0
AB-102474,Whitecap Resources,Grande Prairie,Oil,Bakken,55.5204,-119.4685,2009-11-16,2010-02-17,3138.8,Producing,102.4,11.0,44.1,24.98,442093.0,330.0,263479.0
AB-102475,Athabasca Oil Corp,Athabasca,Oil,Cardium,57.2865,-111.9192,2019-03-03,2019-08-13,932.5,Producing,500.0,55.2,24.6,4.03,772317.0,10.0,762823.0
AB-102476,Obsidian Energy,Athabasca,Oil,Duvernay,56.1146,-110.5904,2022-12-11,2023-03-29,,Abandoned,86.1,0.0,31.2,16.43,87892.0,82.0,193713.0
AB-102477,Baytex Energy,Cold Lake,Gas,Duvernay,54.4511,-110.0162,2023-11-18,2023-12-18,1013.4,Orphan,17.8,0.0,74.3,8.94,3551.0,1742.0,9779.0
AB-102478,Crescent Point Energy,Cold Lake,Gas,Clearwater,54.5859,-109.865,2020-11-11,2021-02-03,2260.9,Producing,243.1,62.6,21.0,24.5,634.0,906.0,1374.0
AB-102479,,Medicine Hat,Gas,Cardium,50.3129,-110.8682,2019-09-20,2020-03-14,2678.6,Abandoned,20.1,0.0,98.0,30.59,3025.0,10543.0,8829.0
AB-102480,Athabasca Oil Corp,Peace River,Oil,Clearwater,56.4009,-116.6148,2002-04-20,2002-07-28,1171.9,Suspended,74.1,0.0,47.8,15.11,584350.0,114.0,280214.0
AB-102481,Athabasca Oil Corp,Lloydminster,Oil Sands,Duvernay,53.3189,-109.5605,2021-03-21,2021-07-01,1908.1,Producing,107.2,55.7,78.4,9.0,161202.0,39.0,411916.0
AB-102482,Suncor Energy,Medicine Hat,Oil,Cardium,50.0361,-111.0036,2012-02-26,2012-05-18,1271.9,Abandoned,78.1,0.0,78.2,15.55,394773.0,44.0,131220.0
AB-102483,Imperial Oil,Lloydminster,Oil Sands,Cardium,53.3776,-109.7802,2013-08-04,2013-08-19,821.5,Producing,3585.6000000000004,6.0,98.0,24.35,1283192.0,109.0,1014329.0
AB-102484,Suncor Energy,Athabasca,Heavy Oil,Viking,56.8168,-111.6716,2007-09-02,2008-02-11,1730.5,Producing,21.5,4.0,66.7,15.14,123441.0,63.0,318393.0
AB-102485,Imperial Oil,Cold Lake,Oil,Colorado Group,54.5501,-110.1742,2023-07-15,2024-01-07,1988.1,Producing,29.4,19.2,11.1,15.08,17578.0,67.0,38669.0
AB-102486,Athabasca Oil Corp,Cold Lake,Oil Sands,McMurray,54.4783,-110.3353,2018-10-27,2019-03-18,701.3,Producing,68.4,14.5,45.7,7.61,155029.0,831.0,415995.0
AB-102487,Whitecap Resources,Medicine Hat,Oil Sands,McMurray,50.3049,-111.0758,2017-04-25,2017-09-26,1546.1,Producing,99.0,10.7,55.7,12.91,257608.0,15.0,465255.0
AB-102488,Imperial Oil,Cold Lake,Oil Sands,Colorado Group,54.1055,-110.4928,2017-06-21,2017-08-18,2684.7,Producing,129.7,18.3,63.1,35.2,352726.0,38.0,693664.0
AB-102489,Canadian Natural Resources,Grande Prairie,Gas,Duvernay,55.2394,-119.0413,2013-05-25,2013-11-08,,Producing,155.6,15.0,32.0,6.46,4128.0,6953.0,11524.0
AB-102490,MEG Energy,Lloydminster,Gas,McMurray,53.3629,-109.5114,2011-06-26,2011-11-05,1817.8,Producing,30.0,3.8,46.9,11.41,4685.0,5917.0,8688.0
AB-102491,,Athabasca,Oil Sands,Cardium,58.4946,-111.2453,2010-07-04,2010-08-04,1941.7,Abandoned,61.1,0.0,63.9,34.24,206332.0,43.0,377666.0
AB-102492,Canadian Natural Resources,Athabasca,Oil Sands,Cardium,57.1581,-111.2777,2009-01-24,2009-04-28,1208.6,Producing,37.1,3.7,86.6,19.81,171373.0,49.0,432264.0
AB-102493,MEG Energy,Cold Lake,Heavy Oil,Colorado Group,54.7183,-110.3433,2013-02-08,2013-08-03,2338.8,Producing,16.3,2.9,98.0,36.88,62909.0,51.0,46319.0
AB-102494,MEG Energy,Medicine Hat,Oil,Viking,49.9537,-110.8488,2002-01-02,2002-06-02,1752.5,Orphan,134.5,0.0,65.7,12.26,499551.0,11.0,1474900.0
AB-102495,Baytex Energy,Athabasca,Oil Sands,Bakken,57.1043,-111.8113,2014-12-20,2015-04-11,2136.2,Producing,28.4,0.6,90.4,18.75,111514.0,1420.0,262322.0
AB-102496,MEG Energy,Athabasca,Oil Sands,Clearwater,56.9941,-110.9561,2002-09-25,2003-03-21,2624.9,Producing,11.8,0.0,73.4,16.35,85602.0,93.0,138680.0
AB-102497,Cenovus Energy,Lloydminster,Oil,Bakken,52.986,-109.9635,2019-04-27,2019-09-04,2204.3,Producing,77.6,20.0,55.6,28.66,110606.0,302.0,124020.0
AB-102498,Athabasca Oil Corp,Lloydminster,Gas,Clearwater,53.315,-110.044,2012-05-24,2012-08-19,1518.7,Orphan,57.3,0.0,,34.23,1277.0,2585.0,652.0
AB-102499,Baytex Energy,Lloydminster,Gas,Duvernay,53.3167,-109.7742,2008-12-26,2009-05-05,2416.2,Producing,58.6,10.4,80.1,34.12,1916.0,3246.0,1326.0
AB-102500,Suncor Energy,Cold Lake,Oil Sands,Colorado Group,54.3489,-110.0444,2014-01-16,2014-07-03,2098.0,Orphan,11.4,0.0,23.2,26.01,35718.0,165.0,33090.0
AB-102501,Cenovus Energy,Athabasca,Gas,Cardium,56.7777,-111.059,2017-02-27,2017-05-13,1503.2,Producing,44.9,3.4,25.5,24.63,894.0,9641.0,339.0
AB-102502,Crescent Point Energy,Athabasca,Oil Sands,Bakken,56.5246,-110.5708,2022-05-23,2022-11-07,2942.6,Producing,66.0,19.1,78.8,39.69,55332.0,125.0,159664.0
AB-102503,Obsidian Energy,Cold Lake,Oil,Clearwater,54.5646,-110.4522,2018-12-26,2019-04-25,1670.3,Producing,89.8,39.7,47.4,5.53,113809.0,463.0,48015.0
AB-102504,Imperial Oil,Peace River,Heavy Oil,Montney,56.541,-117.037,2008-09-13,2008-10-24,3026.0,Orphan,20.5,0.0,61.5,37.68,118645.0,25.0,85942.0
AB-102505,Imperial Oil,Lloydminster,Oil Sands,Viking,52.8916,-109.646,2010-07-03,2010-08-21,1612.3,Suspended,86.3,0.0,40.4,10.68,466027.0,17.0,1016971.0
AB-102506,Whitecap Resources,Cold Lake,Heavy Oil,Cardium,54.1372,-110.2768,2019-07-01,2019-10-11,936.4,Suspended,163.4,0.0,17.8,13.18,182769.0,69.0,403539.0
AB-102507,Crescent Point Energy,Cold Lake,Gas,Cardium,54.0277,-110.4258,2022-07-04,2022-09-28,2630.3,Producing,195.6,137.9,47.1,15.27,1699.0,2194.0,2608.0
AB-102508,Obsidian Energy,Cold Lake,Oil,McMurray,54.4189,-110.3625,2015-12-20,2016-05-24,2562.8,Abandoned,65.7,0.0,77.2,1.64,204805.0,238.0,476859.0
AB-102509,Cenovus Energy,Lloydminster,Heavy Oil,Bakken,53.2882,-109.6454,2010-07-25,2011-01-01,2542.8,Producing,56.8,15.2,98.0,31.6,179692.0,107.0,414417.0
AB-102510,Obsidian Energy,Grande Prairie,Gas,Bakken,55.0604,-118.6272,2014-10-07,2014-11-08,1893.0,Suspended,144.5,0.0,35.2,18.72,3089.0,1977.0,7836.0
AB-102511,Whitecap Resources,Medicine Hat,Oil Sands,Bakken,50.0404,-110.9255,2017-11-09,2017-12-09,2365.5,Producing,177.1,30.9,18.9,11.33,366475.0,2412.0,991861.0
AB-102512,Baytex Energy,Peace River,Oil Sands,Colorado Group,56.5425,-116.6662,2016-09-14,2016-11-07,2448.9,Producing,193.2,11.6,66.5,33.22,432561.0,1353.0,813193.0
AB-102513,Athabasca Oil Corp,Cold Lake,Heavy Oil,McMurray,54.0532,-110.1639,2003-12-25,2004-02-18,3306.2,Suspended,61.3,0.0,52.4,18.09,376858.0,141.0,1015120.0
AB-102514,Whitecap Resources,Cold Lake,Gas,McMurray,54.0273,-110.2964,2003-12-03,2004-04-23,1805.7,Suspended,45.7,0.0,79.4,7.17,997.0,2599.0,2202.0
AB-102515,Baytex Energy,Lloydminster,Oil Sands,Montney,53.2773,-110.0347,2021-04-26,2021-05-13,1465.6,Producing,80.0,16.8,70.3,32.64,132013.0,2287.0,249434.0
AB-102516,Crescent Point Energy,Medicine Hat,Heavy Oil,Cardium,50.0873,-110.481,2020-07-22,2020-11-14,2458.0,Orphan,102.3,0.0,49.2,27.52,135011.0,67.0,110722.0
AB-102517,MEG Energy,Lloydminster,Oil Sands,Montney,53.3993,-110.0019,2000-12-07,2001-04-18,1485.6,Producing,20.1,1.4,63.7,38.03,98298.0,291.0,92022.0
AB-102518,Imperial Oil,Peace River,Oil,Montney,56.6462,-116.771,2012-04-25,2012-09-08,2617.0,Producing,147.5,13.1,80.6,20.3,475695.0,56.0,447972.0
AB-102519,Canadian Natural Resources,Medicine Hat,Gas,Colorado Group,50.0418,-111.1851,2012-02-03,2012-05-23,1270.1,Suspended,9.9,0.0,56.1,31.8,4922.0,810.0,13551.0
